dsei;codigo_dsei;ano_nascimento;frequencia_ativos;frequencia_ativos_indigenas
ALAGOAS E SERGIPE;1;1901.0;1;1
ALAGOAS E SERGIPE;1;1905.0;1;1
ALAGOAS E SERGIPE;1;1906.0;2;2
ALAGOAS E SERGIPE;1;1908.0;1;1
ALAGOAS E SERGIPE;1;1910.0;4;4
ALAGOAS E SERGIPE;1;1911.0;1;1
ALAGOAS E SERGIPE;1;1912.0;7;7
ALAGOAS E SERGIPE;1;1914.0;4;4
ALAGOAS E SERGIPE;1;1915.0;6;5
ALAGOAS E SERGIPE;1;1916.0;3;2
ALAGOAS E SERGIPE;1;1917.0;12;11
ALAGOAS E SERGIPE;1;1918.0;7;7
ALAGOAS E SERGIPE;1;1919.0;8;8
ALAGOAS E SERGIPE;1;1920.0;6;5
ALAGOAS E SERGIPE;1;1921.0;4;3
ALAGOAS E SERGIPE;1;1922.0;14;13
ALAGOAS E SERGIPE;1;1923.0;10;9
ALAGOAS E SERGIPE;1;1924.0;4;4
ALAGOAS E SERGIPE;1;1925.0;7;6
ALAGOAS E SERGIPE;1;1926.0;12;11
ALAGOAS E SERGIPE;1;1927.0;8;6
ALAGOAS E SERGIPE;1;1928.0;8;8
ALAGOAS E SERGIPE;1;1929.0;12;11
ALAGOAS E SERGIPE;1;1930.0;15;15
ALAGOAS E SERGIPE;1;1931.0;20;15
ALAGOAS E SERGIPE;1;1932.0;10;9
ALAGOAS E SERGIPE;1;1933.0;25;22
ALAGOAS E SERGIPE;1;1934.0;24;21
ALAGOAS E SERGIPE;1;1935.0;28;23
ALAGOAS E SERGIPE;1;1936.0;42;39
ALAGOAS E SERGIPE;1;1937.0;25;20
ALAGOAS E SERGIPE;1;1938.0;43;30
ALAGOAS E SERGIPE;1;1939.0;42;34
ALAGOAS E SERGIPE;1;1940.0;30;23
ALAGOAS E SERGIPE;1;1941.0;25;19
ALAGOAS E SERGIPE;1;1942.0;47;39
ALAGOAS E SERGIPE;1;1943.0;51;44
ALAGOAS E SERGIPE;1;1944.0;64;54
ALAGOAS E SERGIPE;1;1945.0;57;50
ALAGOAS E SERGIPE;1;1946.0;54;49
ALAGOAS E SERGIPE;1;1947.0;64;52
ALAGOAS E SERGIPE;1;1948.0;81;69
ALAGOAS E SERGIPE;1;1949.0;67;57
ALAGOAS E SERGIPE;1;1950.0;67;50
ALAGOAS E SERGIPE;1;1951.0;61;48
ALAGOAS E SERGIPE;1;1952.0;76;59
ALAGOAS E SERGIPE;1;1953.0;78;65
ALAGOAS E SERGIPE;1;1954.0;80;66
ALAGOAS E SERGIPE;1;1955.0;80;65
ALAGOAS E SERGIPE;1;1956.0;79;66
ALAGOAS E SERGIPE;1;1957.0;88;68
ALAGOAS E SERGIPE;1;1958.0;100;81
ALAGOAS E SERGIPE;1;1959.0;75;52
ALAGOAS E SERGIPE;1;1960.0;97;83
ALAGOAS E SERGIPE;1;1961.0;91;69
ALAGOAS E SERGIPE;1;1962.0;90;65
ALAGOAS E SERGIPE;1;1963.0;124;91
ALAGOAS E SERGIPE;1;1964.0;124;95
ALAGOAS E SERGIPE;1;1965.0;111;91
ALAGOAS E SERGIPE;1;1966.0;137;119
ALAGOAS E SERGIPE;1;1967.0;125;100
ALAGOAS E SERGIPE;1;1968.0;138;114
ALAGOAS E SERGIPE;1;1969.0;164;137
ALAGOAS E SERGIPE;1;1970.0;171;144
ALAGOAS E SERGIPE;1;1971.0;156;118
ALAGOAS E SERGIPE;1;1972.0;156;122
ALAGOAS E SERGIPE;1;1973.0;173;137
ALAGOAS E SERGIPE;1;1974.0;189;148
ALAGOAS E SERGIPE;1;1975.0;182;144
ALAGOAS E SERGIPE;1;1976.0;197;158
ALAGOAS E SERGIPE;1;1977.0;215;172
ALAGOAS E SERGIPE;1;1978.0;217;177
ALAGOAS E SERGIPE;1;1979.0;226;184
ALAGOAS E SERGIPE;1;1980.0;271;218
ALAGOAS E SERGIPE;1;1981.0;258;208
ALAGOAS E SERGIPE;1;1982.0;270;213
ALAGOAS E SERGIPE;1;1983.0;281;241
ALAGOAS E SERGIPE;1;1984.0;297;240
ALAGOAS E SERGIPE;1;1985.0;300;247
ALAGOAS E SERGIPE;1;1986.0;284;238
ALAGOAS E SERGIPE;1;1987.0;303;253
ALAGOAS E SERGIPE;1;1988.0;350;289
ALAGOAS E SERGIPE;1;1989.0;300;252
ALAGOAS E SERGIPE;1;1990.0;329;283
ALAGOAS E SERGIPE;1;1991.0;342;285
ALAGOAS E SERGIPE;1;1992.0;309;256
ALAGOAS E SERGIPE;1;1993.0;315;290
ALAGOAS E SERGIPE;1;1994.0;332;280
ALAGOAS E SERGIPE;1;1995.0;371;323
ALAGOAS E SERGIPE;1;1996.0;383;337
ALAGOAS E SERGIPE;1;1997.0;417;354
ALAGOAS E SERGIPE;1;1998.0;385;339
ALAGOAS E SERGIPE;1;1999.0;374;332
ALAGOAS E SERGIPE;1;2000.0;395;340
ALAGOAS E SERGIPE;1;2001.0;435;388
ALAGOAS E SERGIPE;1;2002.0;355;312
ALAGOAS E SERGIPE;1;2003.0;409;376
ALAGOAS E SERGIPE;1;2004.0;374;352
ALAGOAS E SERGIPE;1;2005.0;419;396
ALAGOAS E SERGIPE;1;2006.0;387;371
ALAGOAS E SERGIPE;1;2007.0;380;362
ALAGOAS E SERGIPE;1;2008.0;379;367
ALAGOAS E SERGIPE;1;2009.0;386;385
ALAGOAS E SERGIPE;1;2010.0;369;363
ALAGOAS E SERGIPE;1;2011.0;338;335
ALAGOAS E SERGIPE;1;2012.0;331;328
ALAGOAS E SERGIPE;1;2013.0;303;296
ALAGOAS E SERGIPE;1;2014.0;364;360
ALAGOAS E SERGIPE;1;2015.0;338;336
ALAGOAS E SERGIPE;1;2016.0;313;311
ALAGOAS E SERGIPE;1;2017.0;357;356
ALAGOAS E SERGIPE;1;2018.0;318;313
ALAGOAS E SERGIPE;1;2019.0;353;350
ALAGOAS E SERGIPE;1;2020.0;269;267
ALAGOAS E SERGIPE;1;2021.0;308;306
ALAGOAS E SERGIPE;1;2022.0;276;276
ALAGOAS E SERGIPE;1;2023.0;270;269
ALAGOAS E SERGIPE;1;2024.0;256;256
ALAGOAS E SERGIPE;1;2025.0;73;73
ALTAMIRA;3;1915.0;1;1
ALTAMIRA;3;1918.0;1;1
ALTAMIRA;3;1920.0;2;1
ALTAMIRA;3;1924.0;1;1
ALTAMIRA;3;1925.0;2;2
ALTAMIRA;3;1926.0;4;3
ALTAMIRA;3;1927.0;5;4
ALTAMIRA;3;1928.0;4;3
ALTAMIRA;3;1929.0;3;3
ALTAMIRA;3;1930.0;6;6
ALTAMIRA;3;1932.0;5;5
ALTAMIRA;3;1933.0;3;3
ALTAMIRA;3;1934.0;6;6
ALTAMIRA;3;1935.0;9;8
ALTAMIRA;3;1936.0;12;10
ALTAMIRA;3;1937.0;6;4
ALTAMIRA;3;1938.0;19;17
ALTAMIRA;3;1939.0;4;3
ALTAMIRA;3;1940.0;13;13
ALTAMIRA;3;1941.0;6;6
ALTAMIRA;3;1942.0;20;19
ALTAMIRA;3;1943.0;16;16
ALTAMIRA;3;1944.0;8;8
ALTAMIRA;3;1945.0;5;4
ALTAMIRA;3;1946.0;11;11
ALTAMIRA;3;1947.0;11;8
ALTAMIRA;3;1948.0;9;8
ALTAMIRA;3;1949.0;6;5
ALTAMIRA;3;1950.0;13;13
ALTAMIRA;3;1951.0;10;6
ALTAMIRA;3;1952.0;14;14
ALTAMIRA;3;1953.0;10;9
ALTAMIRA;3;1954.0;7;7
ALTAMIRA;3;1955.0;6;5
ALTAMIRA;3;1956.0;11;9
ALTAMIRA;3;1957.0;7;3
ALTAMIRA;3;1958.0;11;10
ALTAMIRA;3;1959.0;16;12
ALTAMIRA;3;1960.0;20;16
ALTAMIRA;3;1961.0;12;11
ALTAMIRA;3;1962.0;28;23
ALTAMIRA;3;1963.0;17;13
ALTAMIRA;3;1964.0;20;14
ALTAMIRA;3;1965.0;22;19
ALTAMIRA;3;1966.0;17;16
ALTAMIRA;3;1967.0;15;14
ALTAMIRA;3;1968.0;24;18
ALTAMIRA;3;1969.0;27;23
ALTAMIRA;3;1970.0;27;23
ALTAMIRA;3;1971.0;16;9
ALTAMIRA;3;1972.0;32;20
ALTAMIRA;3;1973.0;29;22
ALTAMIRA;3;1974.0;35;29
ALTAMIRA;3;1975.0;42;34
ALTAMIRA;3;1976.0;42;34
ALTAMIRA;3;1977.0;32;25
ALTAMIRA;3;1978.0;49;43
ALTAMIRA;3;1979.0;41;36
ALTAMIRA;3;1980.0;63;45
ALTAMIRA;3;1981.0;49;33
ALTAMIRA;3;1982.0;59;43
ALTAMIRA;3;1983.0;49;38
ALTAMIRA;3;1984.0;57;43
ALTAMIRA;3;1985.0;60;45
ALTAMIRA;3;1986.0;64;53
ALTAMIRA;3;1987.0;57;50
ALTAMIRA;3;1988.0;69;58
ALTAMIRA;3;1989.0;69;59
ALTAMIRA;3;1990.0;72;59
ALTAMIRA;3;1991.0;72;59
ALTAMIRA;3;1992.0;108;87
ALTAMIRA;3;1993.0;87;73
ALTAMIRA;3;1994.0;86;67
ALTAMIRA;3;1995.0;104;85
ALTAMIRA;3;1996.0;108;83
ALTAMIRA;3;1997.0;126;104
ALTAMIRA;3;1998.0;103;86
ALTAMIRA;3;1999.0;120;102
ALTAMIRA;3;2000.0;138;123
ALTAMIRA;3;2001.0;122;104
ALTAMIRA;3;2002.0;152;129
ALTAMIRA;3;2003.0;127;112
ALTAMIRA;3;2004.0;134;117
ALTAMIRA;3;2005.0;154;135
ALTAMIRA;3;2006.0;150;134
ALTAMIRA;3;2007.0;158;139
ALTAMIRA;3;2008.0;152;142
ALTAMIRA;3;2009.0;178;166
ALTAMIRA;3;2010.0;146;137
ALTAMIRA;3;2011.0;181;164
ALTAMIRA;3;2012.0;181;166
ALTAMIRA;3;2013.0;187;180
ALTAMIRA;3;2014.0;194;188
ALTAMIRA;3;2015.0;202;195
ALTAMIRA;3;2016.0;197;183
ALTAMIRA;3;2017.0;176;167
ALTAMIRA;3;2018.0;184;174
ALTAMIRA;3;2019.0;137;135
ALTAMIRA;3;2020.0;185;178
ALTAMIRA;3;2021.0;154;152
ALTAMIRA;3;2022.0;139;138
ALTAMIRA;3;2023.0;147;145
ALTAMIRA;3;2024.0;144;139
ALTAMIRA;3;2025.0;16;15
ALTO RIO JURUÁ;4;1901.0;2;2
ALTO RIO JURUÁ;4;1904.0;2;2
ALTO RIO JURUÁ;4;1906.0;1;1
ALTO RIO JURUÁ;4;1910.0;4;4
ALTO RIO JURUÁ;4;1911.0;3;3
ALTO RIO JURUÁ;4;1912.0;1;1
ALTO RIO JURUÁ;4;1913.0;4;4
ALTO RIO JURUÁ;4;1914.0;1;1
ALTO RIO JURUÁ;4;1915.0;3;3
ALTO RIO JURUÁ;4;1916.0;9;9
ALTO RIO JURUÁ;4;1917.0;1;1
ALTO RIO JURUÁ;4;1918.0;4;4
ALTO RIO JURUÁ;4;1919.0;3;3
ALTO RIO JURUÁ;4;1920.0;31;31
ALTO RIO JURUÁ;4;1921.0;18;18
ALTO RIO JURUÁ;4;1922.0;13;13
ALTO RIO JURUÁ;4;1923.0;8;8
ALTO RIO JURUÁ;4;1924.0;8;8
ALTO RIO JURUÁ;4;1925.0;12;12
ALTO RIO JURUÁ;4;1926.0;7;7
ALTO RIO JURUÁ;4;1927.0;10;10
ALTO RIO JURUÁ;4;1928.0;14;14
ALTO RIO JURUÁ;4;1929.0;8;8
ALTO RIO JURUÁ;4;1930.0;46;46
ALTO RIO JURUÁ;4;1931.0;14;14
ALTO RIO JURUÁ;4;1932.0;13;13
ALTO RIO JURUÁ;4;1933.0;19;19
ALTO RIO JURUÁ;4;1934.0;16;16
ALTO RIO JURUÁ;4;1935.0;39;39
ALTO RIO JURUÁ;4;1936.0;18;18
ALTO RIO JURUÁ;4;1937.0;21;21
ALTO RIO JURUÁ;4;1938.0;25;25
ALTO RIO JURUÁ;4;1939.0;31;31
ALTO RIO JURUÁ;4;1940.0;50;49
ALTO RIO JURUÁ;4;1941.0;25;25
ALTO RIO JURUÁ;4;1942.0;27;27
ALTO RIO JURUÁ;4;1943.0;31;31
ALTO RIO JURUÁ;4;1944.0;22;22
ALTO RIO JURUÁ;4;1945.0;37;37
ALTO RIO JURUÁ;4;1946.0;44;44
ALTO RIO JURUÁ;4;1947.0;22;21
ALTO RIO JURUÁ;4;1948.0;22;22
ALTO RIO JURUÁ;4;1949.0;28;27
ALTO RIO JURUÁ;4;1950.0;57;56
ALTO RIO JURUÁ;4;1951.0;29;29
ALTO RIO JURUÁ;4;1952.0;34;34
ALTO RIO JURUÁ;4;1953.0;33;30
ALTO RIO JURUÁ;4;1954.0;25;25
ALTO RIO JURUÁ;4;1955.0;45;44
ALTO RIO JURUÁ;4;1956.0;31;31
ALTO RIO JURUÁ;4;1957.0;44;43
ALTO RIO JURUÁ;4;1958.0;37;36
ALTO RIO JURUÁ;4;1959.0;31;31
ALTO RIO JURUÁ;4;1960.0;62;62
ALTO RIO JURUÁ;4;1961.0;67;66
ALTO RIO JURUÁ;4;1962.0;66;66
ALTO RIO JURUÁ;4;1963.0;47;47
ALTO RIO JURUÁ;4;1964.0;78;78
ALTO RIO JURUÁ;4;1965.0;61;60
ALTO RIO JURUÁ;4;1966.0;72;72
ALTO RIO JURUÁ;4;1967.0;85;85
ALTO RIO JURUÁ;4;1968.0;90;89
ALTO RIO JURUÁ;4;1969.0;78;76
ALTO RIO JURUÁ;4;1970.0;119;118
ALTO RIO JURUÁ;4;1971.0;126;126
ALTO RIO JURUÁ;4;1972.0;134;133
ALTO RIO JURUÁ;4;1973.0;155;154
ALTO RIO JURUÁ;4;1974.0;110;110
ALTO RIO JURUÁ;4;1975.0;157;157
ALTO RIO JURUÁ;4;1976.0;147;145
ALTO RIO JURUÁ;4;1977.0;144;142
ALTO RIO JURUÁ;4;1978.0;170;167
ALTO RIO JURUÁ;4;1979.0;194;191
ALTO RIO JURUÁ;4;1980.0;203;201
ALTO RIO JURUÁ;4;1981.0;201;198
ALTO RIO JURUÁ;4;1982.0;229;225
ALTO RIO JURUÁ;4;1983.0;220;218
ALTO RIO JURUÁ;4;1984.0;253;249
ALTO RIO JURUÁ;4;1985.0;257;252
ALTO RIO JURUÁ;4;1986.0;258;257
ALTO RIO JURUÁ;4;1987.0;266;259
ALTO RIO JURUÁ;4;1988.0;259;259
ALTO RIO JURUÁ;4;1989.0;295;294
ALTO RIO JURUÁ;4;1990.0;333;329
ALTO RIO JURUÁ;4;1991.0;303;297
ALTO RIO JURUÁ;4;1992.0;390;385
ALTO RIO JURUÁ;4;1993.0;366;360
ALTO RIO JURUÁ;4;1994.0;344;336
ALTO RIO JURUÁ;4;1995.0;456;447
ALTO RIO JURUÁ;4;1996.0;401;390
ALTO RIO JURUÁ;4;1997.0;455;445
ALTO RIO JURUÁ;4;1998.0;483;474
ALTO RIO JURUÁ;4;1999.0;479;476
ALTO RIO JURUÁ;4;2000.0;512;504
ALTO RIO JURUÁ;4;2001.0;501;490
ALTO RIO JURUÁ;4;2002.0;585;584
ALTO RIO JURUÁ;4;2003.0;540;535
ALTO RIO JURUÁ;4;2004.0;574;566
ALTO RIO JURUÁ;4;2005.0;660;655
ALTO RIO JURUÁ;4;2006.0;652;646
ALTO RIO JURUÁ;4;2007.0;622;617
ALTO RIO JURUÁ;4;2008.0;658;656
ALTO RIO JURUÁ;4;2009.0;657;657
ALTO RIO JURUÁ;4;2010.0;651;651
ALTO RIO JURUÁ;4;2011.0;630;630
ALTO RIO JURUÁ;4;2012.0;581;581
ALTO RIO JURUÁ;4;2013.0;597;597
ALTO RIO JURUÁ;4;2014.0;610;607
ALTO RIO JURUÁ;4;2015.0;537;537
ALTO RIO JURUÁ;4;2016.0;580;579
ALTO RIO JURUÁ;4;2017.0;661;661
ALTO RIO JURUÁ;4;2018.0;654;651
ALTO RIO JURUÁ;4;2019.0;644;640
ALTO RIO JURUÁ;4;2020.0;702;702
ALTO RIO JURUÁ;4;2021.0;760;755
ALTO RIO JURUÁ;4;2022.0;721;719
ALTO RIO JURUÁ;4;2023.0;647;647
ALTO RIO JURUÁ;4;2024.0;426;425
ALTO RIO JURUÁ;4;2025.0;79;79
ALTO RIO NEGRO;6;1908.0;1;1
ALTO RIO NEGRO;6;1910.0;3;3
ALTO RIO NEGRO;6;1911.0;2;2
ALTO RIO NEGRO;6;1912.0;6;6
ALTO RIO NEGRO;6;1913.0;9;9
ALTO RIO NEGRO;6;1914.0;6;6
ALTO RIO NEGRO;6;1915.0;9;9
ALTO RIO NEGRO;6;1916.0;4;4
ALTO RIO NEGRO;6;1917.0;9;9
ALTO RIO NEGRO;6;1918.0;25;25
ALTO RIO NEGRO;6;1919.0;6;5
ALTO RIO NEGRO;6;1920.0;33;33
ALTO RIO NEGRO;6;1921.0;27;27
ALTO RIO NEGRO;6;1922.0;32;32
ALTO RIO NEGRO;6;1923.0;24;24
ALTO RIO NEGRO;6;1924.0;26;26
ALTO RIO NEGRO;6;1925.0;53;53
ALTO RIO NEGRO;6;1926.0;43;43
ALTO RIO NEGRO;6;1927.0;23;22
ALTO RIO NEGRO;6;1928.0;37;37
ALTO RIO NEGRO;6;1929.0;37;37
ALTO RIO NEGRO;6;1930.0;104;103
ALTO RIO NEGRO;6;1931.0;40;40
ALTO RIO NEGRO;6;1932.0;70;69
ALTO RIO NEGRO;6;1933.0;60;60
ALTO RIO NEGRO;6;1934.0;75;75
ALTO RIO NEGRO;6;1935.0;83;83
ALTO RIO NEGRO;6;1936.0;99;98
ALTO RIO NEGRO;6;1937.0;68;67
ALTO RIO NEGRO;6;1938.0;117;116
ALTO RIO NEGRO;6;1939.0;96;96
ALTO RIO NEGRO;6;1940.0;180;179
ALTO RIO NEGRO;6;1941.0;106;104
ALTO RIO NEGRO;6;1942.0;170;170
ALTO RIO NEGRO;6;1943.0;106;104
ALTO RIO NEGRO;6;1944.0;111;109
ALTO RIO NEGRO;6;1945.0;154;153
ALTO RIO NEGRO;6;1946.0;142;139
ALTO RIO NEGRO;6;1947.0;142;142
ALTO RIO NEGRO;6;1948.0;182;182
ALTO RIO NEGRO;6;1949.0;167;165
ALTO RIO NEGRO;6;1950.0;245;245
ALTO RIO NEGRO;6;1951.0;160;160
ALTO RIO NEGRO;6;1952.0;227;224
ALTO RIO NEGRO;6;1953.0;189;188
ALTO RIO NEGRO;6;1954.0;185;182
ALTO RIO NEGRO;6;1955.0;198;194
ALTO RIO NEGRO;6;1956.0;178;176
ALTO RIO NEGRO;6;1957.0;178;172
ALTO RIO NEGRO;6;1958.0;228;224
ALTO RIO NEGRO;6;1959.0;184;180
ALTO RIO NEGRO;6;1960.0;278;274
ALTO RIO NEGRO;6;1961.0;238;238
ALTO RIO NEGRO;6;1962.0;245;241
ALTO RIO NEGRO;6;1963.0;258;253
ALTO RIO NEGRO;6;1964.0;276;272
ALTO RIO NEGRO;6;1965.0;309;303
ALTO RIO NEGRO;6;1966.0;300;299
ALTO RIO NEGRO;6;1967.0;282;277
ALTO RIO NEGRO;6;1968.0;315;313
ALTO RIO NEGRO;6;1969.0;298;295
ALTO RIO NEGRO;6;1970.0;368;364
ALTO RIO NEGRO;6;1971.0;323;319
ALTO RIO NEGRO;6;1972.0;386;380
ALTO RIO NEGRO;6;1973.0;373;366
ALTO RIO NEGRO;6;1974.0;395;393
ALTO RIO NEGRO;6;1975.0;408;401
ALTO RIO NEGRO;6;1976.0;387;386
ALTO RIO NEGRO;6;1977.0;416;411
ALTO RIO NEGRO;6;1978.0;457;448
ALTO RIO NEGRO;6;1979.0;447;442
ALTO RIO NEGRO;6;1980.0;432;429
ALTO RIO NEGRO;6;1981.0;404;400
ALTO RIO NEGRO;6;1982.0;452;444
ALTO RIO NEGRO;6;1983.0;507;504
ALTO RIO NEGRO;6;1984.0;564;556
ALTO RIO NEGRO;6;1985.0;561;553
ALTO RIO NEGRO;6;1986.0;563;555
ALTO RIO NEGRO;6;1987.0;574;565
ALTO RIO NEGRO;6;1988.0;644;624
ALTO RIO NEGRO;6;1989.0;627;616
ALTO RIO NEGRO;6;1990.0;731;715
ALTO RIO NEGRO;6;1991.0;650;632
ALTO RIO NEGRO;6;1992.0;733;723
ALTO RIO NEGRO;6;1993.0;679;666
ALTO RIO NEGRO;6;1994.0;864;845
ALTO RIO NEGRO;6;1995.0;803;790
ALTO RIO NEGRO;6;1996.0;776;761
ALTO RIO NEGRO;6;1997.0;915;905
ALTO RIO NEGRO;6;1998.0;878;866
ALTO RIO NEGRO;6;1999.0;926;911
ALTO RIO NEGRO;6;2000.0;1010;998
ALTO RIO NEGRO;6;2001.0;925;907
ALTO RIO NEGRO;6;2002.0;917;905
ALTO RIO NEGRO;6;2003.0;998;987
ALTO RIO NEGRO;6;2004.0;997;989
ALTO RIO NEGRO;6;2005.0;1034;1019
ALTO RIO NEGRO;6;2006.0;1025;1012
ALTO RIO NEGRO;6;2007.0;1016;1004
ALTO RIO NEGRO;6;2008.0;1030;1018
ALTO RIO NEGRO;6;2009.0;930;914
ALTO RIO NEGRO;6;2010.0;943;935
ALTO RIO NEGRO;6;2011.0;1021;1014
ALTO RIO NEGRO;6;2012.0;1011;1002
ALTO RIO NEGRO;6;2013.0;1009;997
ALTO RIO NEGRO;6;2014.0;1006;997
ALTO RIO NEGRO;6;2015.0;972;961
ALTO RIO NEGRO;6;2016.0;1005;999
ALTO RIO NEGRO;6;2017.0;973;968
ALTO RIO NEGRO;6;2018.0;1035;1023
ALTO RIO NEGRO;6;2019.0;1000;994
ALTO RIO NEGRO;6;2020.0;918;911
ALTO RIO NEGRO;6;2021.0;1008;1002
ALTO RIO NEGRO;6;2022.0;803;800
ALTO RIO NEGRO;6;2023.0;817;817
ALTO RIO NEGRO;6;2024.0;800;794
ALTO RIO NEGRO;6;2025.0;133;133
ALTO RIO PURUS;5;1905.0;2;2
ALTO RIO PURUS;5;1909.0;1;1
ALTO RIO PURUS;5;1910.0;1;1
ALTO RIO PURUS;5;1912.0;5;5
ALTO RIO PURUS;5;1913.0;1;1
ALTO RIO PURUS;5;1914.0;3;3
ALTO RIO PURUS;5;1915.0;3;3
ALTO RIO PURUS;5;1916.0;1;1
ALTO RIO PURUS;5;1917.0;4;4
ALTO RIO PURUS;5;1918.0;2;2
ALTO RIO PURUS;5;1919.0;6;6
ALTO RIO PURUS;5;1920.0;5;5
ALTO RIO PURUS;5;1921.0;4;4
ALTO RIO PURUS;5;1922.0;8;8
ALTO RIO PURUS;5;1923.0;5;5
ALTO RIO PURUS;5;1924.0;7;7
ALTO RIO PURUS;5;1925.0;9;9
ALTO RIO PURUS;5;1926.0;16;16
ALTO RIO PURUS;5;1927.0;3;3
ALTO RIO PURUS;5;1928.0;20;19
ALTO RIO PURUS;5;1929.0;14;14
ALTO RIO PURUS;5;1930.0;20;20
ALTO RIO PURUS;5;1931.0;9;9
ALTO RIO PURUS;5;1932.0;21;21
ALTO RIO PURUS;5;1933.0;14;14
ALTO RIO PURUS;5;1934.0;20;20
ALTO RIO PURUS;5;1935.0;37;37
ALTO RIO PURUS;5;1936.0;9;9
ALTO RIO PURUS;5;1937.0;20;20
ALTO RIO PURUS;5;1938.0;17;17
ALTO RIO PURUS;5;1939.0;21;21
ALTO RIO PURUS;5;1940.0;44;44
ALTO RIO PURUS;5;1941.0;26;25
ALTO RIO PURUS;5;1942.0;23;23
ALTO RIO PURUS;5;1943.0;29;28
ALTO RIO PURUS;5;1944.0;30;30
ALTO RIO PURUS;5;1945.0;27;27
ALTO RIO PURUS;5;1946.0;25;25
ALTO RIO PURUS;5;1947.0;35;32
ALTO RIO PURUS;5;1948.0;40;39
ALTO RIO PURUS;5;1949.0;30;30
ALTO RIO PURUS;5;1950.0;45;44
ALTO RIO PURUS;5;1951.0;25;24
ALTO RIO PURUS;5;1952.0;39;37
ALTO RIO PURUS;5;1953.0;45;43
ALTO RIO PURUS;5;1954.0;40;38
ALTO RIO PURUS;5;1955.0;54;52
ALTO RIO PURUS;5;1956.0;23;23
ALTO RIO PURUS;5;1957.0;41;38
ALTO RIO PURUS;5;1958.0;38;36
ALTO RIO PURUS;5;1959.0;47;44
ALTO RIO PURUS;5;1960.0;75;73
ALTO RIO PURUS;5;1961.0;32;31
ALTO RIO PURUS;5;1962.0;72;69
ALTO RIO PURUS;5;1963.0;62;55
ALTO RIO PURUS;5;1964.0;69;68
ALTO RIO PURUS;5;1965.0;68;63
ALTO RIO PURUS;5;1966.0;63;61
ALTO RIO PURUS;5;1967.0;54;53
ALTO RIO PURUS;5;1968.0;68;65
ALTO RIO PURUS;5;1969.0;77;76
ALTO RIO PURUS;5;1970.0;117;112
ALTO RIO PURUS;5;1971.0;92;88
ALTO RIO PURUS;5;1972.0;101;98
ALTO RIO PURUS;5;1973.0;97;95
ALTO RIO PURUS;5;1974.0;110;106
ALTO RIO PURUS;5;1975.0;118;113
ALTO RIO PURUS;5;1976.0;118;115
ALTO RIO PURUS;5;1977.0;141;128
ALTO RIO PURUS;5;1978.0;122;117
ALTO RIO PURUS;5;1979.0;164;159
ALTO RIO PURUS;5;1980.0;164;156
ALTO RIO PURUS;5;1981.0;163;156
ALTO RIO PURUS;5;1982.0;175;165
ALTO RIO PURUS;5;1983.0;160;155
ALTO RIO PURUS;5;1984.0;198;194
ALTO RIO PURUS;5;1985.0;184;180
ALTO RIO PURUS;5;1986.0;224;216
ALTO RIO PURUS;5;1987.0;226;211
ALTO RIO PURUS;5;1988.0;238;224
ALTO RIO PURUS;5;1989.0;244;231
ALTO RIO PURUS;5;1990.0;276;265
ALTO RIO PURUS;5;1991.0;248;238
ALTO RIO PURUS;5;1992.0;249;237
ALTO RIO PURUS;5;1993.0;303;289
ALTO RIO PURUS;5;1994.0;278;265
ALTO RIO PURUS;5;1995.0;317;294
ALTO RIO PURUS;5;1996.0;326;313
ALTO RIO PURUS;5;1997.0;321;308
ALTO RIO PURUS;5;1998.0;344;328
ALTO RIO PURUS;5;1999.0;373;348
ALTO RIO PURUS;5;2000.0;384;366
ALTO RIO PURUS;5;2001.0;405;390
ALTO RIO PURUS;5;2002.0;430;412
ALTO RIO PURUS;5;2003.0;441;435
ALTO RIO PURUS;5;2004.0;469;456
ALTO RIO PURUS;5;2005.0;456;448
ALTO RIO PURUS;5;2006.0;466;463
ALTO RIO PURUS;5;2007.0;540;534
ALTO RIO PURUS;5;2008.0;575;570
ALTO RIO PURUS;5;2009.0;515;513
ALTO RIO PURUS;5;2010.0;521;519
ALTO RIO PURUS;5;2011.0;605;600
ALTO RIO PURUS;5;2012.0;574;567
ALTO RIO PURUS;5;2013.0;597;595
ALTO RIO PURUS;5;2014.0;593;591
ALTO RIO PURUS;5;2015.0;626;622
ALTO RIO PURUS;5;2016.0;612;605
ALTO RIO PURUS;5;2017.0;540;537
ALTO RIO PURUS;5;2018.0;540;532
ALTO RIO PURUS;5;2019.0;591;590
ALTO RIO PURUS;5;2020.0;512;512
ALTO RIO PURUS;5;2021.0;553;549
ALTO RIO PURUS;5;2022.0;425;422
ALTO RIO PURUS;5;2023.0;401;399
ALTO RIO PURUS;5;2024.0;302;302
ALTO RIO PURUS;5;2025.0;115;115
ALTO RIO SOLIMÕES;7;1909.0;1;1
ALTO RIO SOLIMÕES;7;1910.0;2;2
ALTO RIO SOLIMÕES;7;1911.0;3;3
ALTO RIO SOLIMÕES;7;1912.0;4;4
ALTO RIO SOLIMÕES;7;1913.0;3;3
ALTO RIO SOLIMÕES;7;1914.0;9;9
ALTO RIO SOLIMÕES;7;1915.0;20;20
ALTO RIO SOLIMÕES;7;1916.0;12;12
ALTO RIO SOLIMÕES;7;1917.0;17;17
ALTO RIO SOLIMÕES;7;1918.0;11;11
